proteinA,proteinB
id_549,id_1927
id_549,id_2184
id_549,id_1786
id_549,id_1880
id_549,id_1662
id_549,id_2247
id_549,id_2149
id_549,id_1509
id_549,id_1834
id_549,id_1893
id_258,id_6254
id_258,id_6273
id_256,id_6040
id_263,id_6040
id_258,id_6436
id_258,id_6040
id_258,id_6142
id_258,id_6513
id_258,id_6058
id_2135,id_6420
id_2135,id_6258
id_2135,id_6281
id_2135,id_6412
id_2135,id_6365
id_2114,id_6142
id_2116,id_6513
id_2119,id_6513
id_120,id_1219
id_549,id_1744
id_549,id_1740
id_549,id_1621
id_549,id_2239
id_549,id_1754
id_549,id_2105
id_549,id_1563
id_549,id_2057
id_549,id_2048
id_549,id_2219
id_549,id_1985
id_549,id_1738
id_549,id_1529
id_549,id_1728
id_549,id_1517
id_549,id_2086
id_549,id_2020
id_549,id_2157
id_549,id_2213
id_549,id_1967
id_549,id_2019
id_549,id_2123
id_549,id_2099
id_3611,id_5155
id_264,id_6513
id_266,id_6254
id_266,id_6142
id_266,id_6077
id_549,id_2182
id_549,id_1966
id_549,id_1800
id_549,id_2008
id_549,id_2100
id_549,id_1891
id_549,id_1737
id_549,id_1687
id_549,id_2137
id_549,id_2031
id_549,id_2038
id_549,id_1734
id_266,id_6112
id_266,id_6411
id_267,id_6040
id_267,id_6145
id_267,id_6142
id_267,id_6058
id_265,id_6040
id_269,id_6513
id_549,id_1670
id_549,id_1601
id_549,id_1678
id_549,id_1991
id_549,id_1584
id_549,id_2233
id_549,id_1792
id_549,id_1573
id_549,id_2085
id_549,id_1801
id_549,id_2007
id_549,id_1724
id_549,id_1912
id_549,id_1602
id_279,id_6513
id_279,id_6040
id_282,id_6513
id_284,id_6513
id_284,id_6040
id_549,id_1620
id_549,id_1819
id_549,id_2016
id_549,id_2206
id_549,id_2071
id_549,id_1571
id_549,id_1934
id_549,id_1617
id_549,id_1723
id_549,id_1545
id_549,id_1916
id_549,id_2039
id_549,id_1929
id_549,id_1665
id_286,id_6299
id_286,id_6628
id_286,id_6117
id_286,id_6111
id_286,id_6374
id_286,id_6396
id_286,id_6192
id_286,id_6587
id_286,id_6223
id_286,id_6142
id_286,id_6100
id_286,id_6179
id_286,id_6222
id_286,id_6015
id_286,id_6652
id_286,id_6181
id_286,id_6326
id_286,id_6021
id_286,id_6513
id_549,id_1710
id_549,id_1951
id_549,id_2108
id_549,id_1768
id_549,id_1877
id_549,id_1676
id_549,id_2230
id_549,id_2074
id_549,id_1950
id_549,id_1615
id_549,id_2142
id_549,id_1647
id_549,id_2121
id_549,id_1586
id_549,id_1722
id_549,id_2076
id_549,id_1654
id_549,id_1945
id_549,id_1675
id_549,id_2084
id_549,id_1961
id_549,id_1502
id_549,id_2050
id_549,id_1933
id_549,id_1984
id_549,id_2215
id_549,id_2077
id_549,id_1514
id_549,id_2133
id_549,id_1551
id_549,id_1749
id_549,id_1748
id_549,id_2181
id_549,id_1905
id_549,id_1685
id_549,id_1850
id_549,id_1983
id_549,id_1660
id_3610,id_5084
id_549,id_1865
id_549,id_1755
id_549,id_1872
id_549,id_1931
id_549,id_1635
id_549,id_1629
id_549,id_1817
id_549,id_1831
id_549,id_2124
id_549,id_1946
id_549,id_2098
id_549,id_2092
id_549,id_1603
id_549,id_2248
id_549,id_1926
id_287,id_6184
id_287,id_6247
id_287,id_6299
id_287,id_6396
id_287,id_6499
id_287,id_6192
id_287,id_6254
id_287,id_6416
id_3610,id_5107
id_3610,id_4717
id_3610,id_5155
id_287,id_6112
id_287,id_6095
id_287,id_6222
id_287,id_6086
id_287,id_6619
id_287,id_6576
id_287,id_6191
id_287,id_6289
id_287,id_6326
id_287,id_6293
id_287,id_6132
id_287,id_6124
id_287,id_6058
id_287,id_6266
id_287,id_6301
id_287,id_6024
id_287,id_6111
id_287,id_6186
id_287,id_6385
id_287,id_6040
id_287,id_6450
id_549,id_2217
id_549,id_1764
id_549,id_1957
id_549,id_1825
id_549,id_1671
id_549,id_1804
id_549,id_1516
id_549,id_1525
id_549,id_1953
id_549,id_1787
id_549,id_1533
id_549,id_1511
id_287,id_6258
id_287,id_6553
id_287,id_6485
id_287,id_6098
id_287,id_6135
id_549,id_1972
id_549,id_2049
id_549,id_2186
id_549,id_2237
id_549,id_1736
id_549,id_2070
id_549,id_2168
id_549,id_1975
id_549,id_1642
id_549,id_1552
id_287,id_6142
id_549,id_1980
id_549,id_2036
id_548,id_2245
id_549,id_1699
id_549,id_1504
id_549,id_1534
id_549,id_1897
id_549,id_2135
id_542,id_1607
id_543,id_2245
id_205,id_1374
id_537,id_2106
id_3451,id_6415
id_3451,id_6040
id_3451,id_6142
id_538,id_2245
id_538,id_2056
id_532,id_2245
id_532,id_1685
id_533,id_2245
id_205,id_958
id_523,id_1893
id_1613,id_6040
id_529,id_2245
id_529,id_2247
id_3454,id_6142
id_3454,id_6513
id_3454,id_6254
id_3454,id_6040
id_531,id_2245
id_523,id_2056
id_3456,id_6040
id_3457,id_6513
id_3458,id_6513
id_3458,id_6040
id_3459,id_6255
id_523,id_2135
id_524,id_2245
id_527,id_1538
id_521,id_1552
id_521,id_1538
id_521,id_2245
id_288,id_6254
id_515,id_1607
id_510,id_1612
id_511,id_2182
id_3462,id_6142
id_3462,id_6628
id_3462,id_6254
id_516,id_2056
id_516,id_2245
id_517,id_2245
id_295,id_6513
id_296,id_6564
id_6079,id_6415
id_3462,id_6058
id_3462,id_6513
id_514,id_2245
id_508,id_1538
id_511,id_1760
id_511,id_2245
id_296,id_6254
id_296,id_6222
id_299,id_6259
id_3606,id_5144
id_510,id_2245
id_503,id_2245
id_505,id_1877
id_505,id_2111
id_505,id_1552
id_505,id_2245
id_304,id_6142
id_304,id_6058
id_304,id_6008
id_500,id_2245
id_502,id_1607
id_502,id_2245
id_3605,id_5208
id_3605,id_4621
id_308,id_6513
id_496,id_1545
id_496,id_2247
id_498,id_2239
id_498,id_2245
id_3463,id_6040
id_3463,id_6513
id_496,id_2135
id_302,id_6513
id_3594,id_4586
id_3599,id_4643
id_6079,id_6513
id_490,id_2171
id_490,id_1527
id_490,id_2133
id_490,id_1545
id_490,id_1579
id_490,id_2191
id_490,id_2222
id_490,id_2151
id_1626,id_6513
id_1628,id_6513
id_1629,id_6132
id_1629,id_6513
id_492,id_1552
id_492,id_2023
id_492,id_1538
id_490,id_1664
id_490,id_2152
id_490,id_2229
id_1619,id_6132
id_1623,id_6513
id_3593,id_4901
id_3593,id_5130
id_3593,id_4717
id_3593,id_5155
id_3593,id_4964
id_3593,id_5135
id_3593,id_5008
id_490,id_1773
id_490,id_1958
id_490,id_1951
id_489,id_1753
id_489,id_2245
id_489,id_1693
id_206,id_1188
id_208,id_1197
id_208,id_1374
id_488,id_2245
id_486,id_1552
id_486,id_1607
id_3592,id_4710
id_3592,id_4802
id_3466,id_6513
id_483,id_1612
id_483,id_2245
id_484,id_2135
id_484,id_1552
id_484,id_1612
id_484,id_1607
id_310,id_6601
id_310,id_6040
id_482,id_2245
id_3467,id_6132
id_3467,id_6040
id_3469,id_6192
id_1630,id_6394
id_1631,id_6008
id_1617,id_6040
id_3472,id_6513
id_478,id_2245
id_313,id_6111
id_475,id_2222
id_475,id_1789
id_475,id_1590
id_475,id_2223
id_475,id_2191
id_475,id_2029
id_313,id_6587
id_313,id_6136
id_313,id_6303
id_313,id_6584
id_313,id_6528
id_313,id_6270
id_313,id_6422
id_313,id_6105
id_313,id_6513
id_313,id_6676
id_313,id_6208
id_314,id_6008
id_315,id_6132
id_475,id_1713
id_475,id_1720
id_475,id_1592
id_475,id_1939
id_475,id_1944
id_475,id_1780
id_475,id_1984
id_475,id_1639
id_475,id_1522
id_475,id_1746
id_475,id_1901
id_475,id_1996
id_313,id_6562
id_317,id_6513
id_475,id_2170
id_475,id_1741
id_475,id_1795
id_475,id_1958
id_475,id_2234
id_475,id_1926
id_475,id_1751
id_475,id_1586
id_318,id_6142
id_313,id_6503
id_318,id_6254
id_474,id_2245
id_467,id_2245
id_465,id_1552
id_465,id_2245
id_466,id_1823
id_463,id_2242
id_463,id_1582
id_463,id_2245
id_1637,id_6132
id_1639,id_6142
id_1639,id_6254
id_1639,id_6058
id_464,id_1915
id_464,id_2245
id_3475,id_6619
id_466,id_1527
id_466,id_1951
id_466,id_1919
id_466,id_2245
id_461,id_1545
id_462,id_2245
id_458,id_2245
id_458,id_1962
id_464,id_1585
id_210,id_1261
id_206,id_1301
id_323,id_6040
id_327,id_6513
id_460,id_1911
id_461,id_2135
id_461,id_2247
id_456,id_2135
id_456,id_2245
id_458,id_2056
id_458,id_1675
id_3590,id_5039
id_3590,id_4697
id_3590,id_4896
id_3590,id_5197
id_453,id_1888
id_453,id_1514
id_453,id_2056
id_453,id_1764
id_453,id_2245
id_453,id_2008
id_453,id_2219
id_453,id_2213
id_453,id_1831
id_2135,id_6503
id_1632,id_6513
id_1635,id_6132
id_452,id_2056
id_449,id_1841
id_447,id_2135
id_449,id_1753
id_2135,id_6016
id_446,id_2245
id_447,id_2056
id_447,id_1612
id_447,id_1545
id_447,id_2247
id_442,id_1612
id_442,id_2245
id_439,id_2245
id_443,id_2245
id_3590,id_4883
id_3476,id_6605
id_3476,id_6036
id_3476,id_6584
id_3476,id_6302
id_3476,id_6095
id_438,id_2245
id_436,id_1552
id_3590,id_4562
id_3590,id_5108
id_328,id_6111
id_328,id_6628
id_331,id_6132
id_333,id_6513
id_333,id_6192
id_3590,id_4800
id_3590,id_4878
id_3590,id_4983
id_3590,id_4698
id_3590,id_5166
id_3590,id_4844
id_3590,id_5120
id_3590,id_5001
id_337,id_6513
id_3590,id_5047
id_3590,id_4964
id_3590,id_5086
id_3590,id_4975
id_3590,id_5081
id_3590,id_4972
id_3590,id_4996
id_3590,id_4727
id_3476,id_6017
id_3476,id_6647
id_3476,id_6513
id_3476,id_6102
id_3476,id_6222
id_3476,id_6088
id_3476,id_6054
id_3476,id_6394
id_3476,id_6204
id_3476,id_6279
id_338,id_6132
id_341,id_6513
id_342,id_6592
id_3590,id_4545
id_3590,id_5032
id_3590,id_4921
id_3590,id_5091
id_3590,id_5179
id_3590,id_4575
id_3590,id_5078
id_3590,id_5008
id_3590,id_4897
id_3590,id_4710
id_343,id_6513
id_342,id_6314
id_435,id_2245
id_435,id_1713
id_435,id_2152
id_436,id_1524
id_436,id_2229
id_436,id_2135
id_3476,id_6346
id_342,id_6513
id_348,id_6369
id_349,id_6222
id_3476,id_6266
id_3476,id_6228
id_3476,id_6216
id_3476,id_6024
id_3476,id_6201
id_3476,id_6111
id_3476,id_6298
id_3476,id_6436
id_3476,id_6411
id_3476,id_6493
id_3476,id_6322
id_3476,id_6023
id_3588,id_5211
id_3590,id_5180
id_3590,id_4586
id_3590,id_4594
id_3590,id_5140
id_3590,id_4687
id_3590,id_4643
id_3590,id_4628
id_3476,id_6105
id_432,id_2245
id_435,id_2053
id_435,id_1841
id_349,id_6513
id_349,id_6132
id_350,id_6513
id_351,id_6513
id_356,id_6058
id_356,id_6513
id_356,id_6254
id_429,id_2245
id_430,id_2121
id_430,id_2245
id_432,id_1538
id_427,id_1764
id_427,id_1874
id_3476,id_6315
id_3476,id_6059
id_3476,id_6234
id_3476,id_6176
id_3476,id_6257
id_361,id_6513
id_353,id_6513
id_355,id_6254
id_355,id_6142
id_361,id_6040
id_361,id_6132
id_362,id_6628
id_362,id_6040
id_362,id_6192
id_428,id_1991
id_428,id_1573
id_428,id_1858
id_428,id_2245
id_428,id_1700
id_356,id_6142
id_421,id_1592
id_421,id_2245
id_421,id_2014
id_3476,id_6209
id_3476,id_6415
id_3476,id_6618
id_419,id_2245
id_420,id_2245
id_418,id_1721
id_418,id_1545
id_418,id_1780
id_418,id_2135
id_418,id_2023
id_418,id_1552
id_3584,id_4643
id_3588,id_5130
id_3588,id_4586
id_3588,id_4964
id_363,id_6058
id_3582,id_4515
id_2247,id_6095
id_2247,id_6088
id_2247,id_6605
id_2247,id_6036
id_2247,id_6584
id_2247,id_6302
id_415,id_1582
id_415,id_2245
id_418,id_2247
id_418,id_1575
id_2247,id_6513
id_2247,id_6017
id_2247,id_6127
id_2247,id_6346
id_2247,id_6396
id_2247,id_6054
id_2247,id_6143
id_364,id_6058
id_364,id_6254
id_364,id_6331
id_411,id_1977
id_411,id_2245
id_408,id_2245
id_409,id_2247
id_409,id_2135
id_364,id_6428
id_3582,id_4901
id_3582,id_4647
id_406,id_2187
id_406,id_2223
id_406,id_2245
id_406,id_2005
id_406,id_1958
id_406,id_1872
id_406,id_1552
id_365,id_6330
id_365,id_6058
id_365,id_6142
id_399,id_1612
id_400,id_1944
id_400,id_2245
id_400,id_2087
id_400,id_1504
id_400,id_1527
id_214,id_1307
id_2247,id_6390
id_2247,id_6677
id_2247,id_6322
id_2247,id_6266
id_2247,id_6411
id_2247,id_6493
id_2247,id_6298
id_2247,id_6222
id_2247,id_6647
id_399,id_1944
id_398,id_2245
id_1651,id_6513
id_212,id_933
id_397,id_2188
id_398,id_2056
id_398,id_2135
id_395,id_1767
id_395,id_1552
id_395,id_1612
id_395,id_2247
id_395,id_2186
id_395,id_2115
id_395,id_1987
id_395,id_2166
id_393,id_1612
id_392,id_1612
id_368,id_6177
id_368,id_6254
id_368,id_6040
id_368,id_6142
id_368,id_6058
id_3581,id_4849
id_372,id_6142
id_372,id_6254
id_372,id_6513
id_372,id_6058
id_372,id_6415
id_392,id_1522
id_392,id_2226
id_392,id_1944
id_392,id_1506
id_392,id_2245
id_392,id_2053
id_392,id_1662
id_392,id_2151
id_392,id_1761
id_392,id_1607
id_392,id_1552
id_3580,id_4740
id_3580,id_4849
id_3580,id_4964
id_3580,id_4891
id_392,id_2135
id_389,id_2245
id_391,id_1661
id_3580,id_5130
id_374,id_6679
id_377,id_6513
id_377,id_6494
id_386,id_2245
id_2247,id_6216
id_2247,id_6201
id_2247,id_6111
id_2247,id_6315
id_2247,id_6228
id_1654,id_6513
id_1649,id_6040
id_387,id_1582
id_3478,id_6513
id_3480,id_6142
id_379,id_6513
id_3482,id_6513
id_3484,id_6040
id_3487,id_6040
id_3487,id_6468
id_384,id_6132
id_384,id_6040
id_3575,id_5144
id_3575,id_4933
id_376,id_1612
id_377,id_2245
id_384,id_2245
id_381,id_2245
id_3576,id_4868
id_3579,id_4643
id_3579,id_4586
id_3579,id_4891
id_382,id_1573
id_374,id_2146
id_374,id_2245
id_376,id_2245
id_373,id_1687
id_373,id_2056
id_373,id_2135
id_216,id_958
id_371,id_1685
id_371,id_1552
id_371,id_1607
id_372,id_1545
id_372,id_2247
id_374,id_1612
id_374,id_1552
id_368,id_2247
id_368,id_1780
id_369,id_2245
id_370,id_2245
id_368,id_1545
id_368,id_1552
id_2135,id_6321
id_2135,id_6058
id_2135,id_6612
id_116,id_1421
id_116,id_1384
id_116,id_1459
id_116,id_1206
id_2247,id_6181
id_2247,id_6176
id_2247,id_6016
id_2247,id_6234
id_2247,id_6443
id_2247,id_6021
id_3492,id_6513
id_3493,id_6513
id_3494,id_6040
id_3495,id_6513
id_3496,id_6040
id_392,id_6377
id_392,id_6669
id_392,id_6513
id_3509,id_6040
id_3499,id_6513
id_6083,id_6513
id_6086,id_6132
id_6088,id_6254
id_6088,id_6513
id_392,id_6446
id_392,id_6411
id_392,id_6191
id_364,id_2135
id_365,id_1555
id_365,id_2056
id_365,id_1545
id_365,id_2245
id_364,id_2247
id_364,id_1545
id_364,id_2170
id_363,id_1888
id_363,id_1545
id_363,id_1552
id_3517,id_6513
id_363,id_2245
id_392,id_6417
id_395,id_6131
id_395,id_6564
id_395,id_6191
id_395,id_6254
id_360,id_2245
id_361,id_1552
id_3522,id_6513
id_362,id_1552
id_362,id_2135
id_362,id_2245
id_362,id_1780
id_395,id_6142
id_3564,id_5155
id_355,id_1552
id_355,id_2056
id_350,id_2245
id_355,id_1612
id_356,id_2245
id_356,id_2247
id_356,id_1545
id_399,id_6255
id_399,id_6142
id_1657,id_6513
id_1657,id_6504
id_1657,id_6304
id_361,id_2242
id_352,id_2245
id_355,id_2247
id_355,id_2245
id_355,id_1603
id_400,id_6539
id_400,id_6354
id_3562,id_5144
id_400,id_6397
id_352,id_1612
id_1660,id_6132
id_348,id_2245
id_349,id_2135
id_351,id_2245
id_343,id_2135
id_344,id_2245
id_345,id_2245
id_221,id_872
id_219,id_1499
id_219,id_1307
id_6292,id_6597
id_6292,id_6513
id_340,id_2245
id_341,id_2245
id_342,id_2245
id_3523,id_6040
id_403,id_6513
id_400,id_6142
id_3559,id_4849
id_3560,id_4770
id_3561,id_4521
id_3561,id_5155
id_406,id_6513
id_406,id_6601
id_406,id_6413
id_336,id_2245
id_336,id_1552
id_336,id_2056
id_332,id_2056
id_3524,id_6513
id_3524,id_6040
id_339,id_2056
id_334,id_2023
id_341,id_2056
id_3528,id_6132
id_3529,id_6513
id_329,id_1573
id_329,id_2245
id_331,id_2245
id_333,id_2245
id_406,id_6436
id_406,id_6025
id_409,id_6040
id_409,id_6415
id_3532,id_6513
id_3532,id_6040
id_327,id_2245
id_327,id_1607
id_327,id_1612
id_411,id_6040
id_411,id_6058
id_411,id_6513
id_325,id_1612
id_326,id_2245
id_326,id_1612
id_3532,id_6415
id_3532,id_6648
id_408,id_6273
id_408,id_6513
id_409,id_6513
id_3558,id_5144
id_3558,id_4849
id_3558,id_4651
id_321,id_2245
id_323,id_1893
id_324,id_2245
id_318,id_1545
id_319,id_2056
id_316,id_2245
id_317,id_2245
id_318,id_1780
id_318,id_2245
id_318,id_2247
id_314,id_2056
id_314,id_2245
id_315,id_2245
id_313,id_2135
id_313,id_1756
id_313,id_2243
id_313,id_2004
id_3557,id_4586
id_412,id_6038
id_313,id_2056
id_313,id_1746
id_313,id_2171
id_313,id_2092
id_313,id_1796
id_411,id_6142
id_411,id_6597
id_411,id_6307
id_415,id_6142
id_2097,id_6254
id_312,id_2245
id_418,id_6058
id_418,id_6254
id_418,id_6142
id_418,id_6040
id_2098,id_6132
id_2098,id_6192
id_2098,id_6040
id_2097,id_6415
id_2097,id_6008
id_2097,id_6280
id_2097,id_6420
id_2097,id_6142
id_2097,id_6255
id_313,id_1980
id_1664,id_6142
id_415,id_6192
id_420,id_6132
id_421,id_6040
id_421,id_6513
id_310,id_1753
id_310,id_1664
id_310,id_1958
id_3547,id_6415
id_1664,id_6628
id_424,id_6513
id_418,id_6436
id_418,id_6628
id_3550,id_4992
id_309,id_2245
id_304,id_2245
id_304,id_2247
id_3549,id_6040
id_3551,id_6132
id_3551,id_6040
id_428,id_6124
id_428,id_6478
id_428,id_6054
id_425,id_6040
id_3555,id_6132
id_3557,id_6619
id_3557,id_6306
id_3555,id_6040
id_307,id_2245
id_1670,id_6040
id_1670,id_6661
id_304,id_1552
id_304,id_1545
id_304,id_2170
id_430,id_6040
id_3557,id_6058
id_3557,id_6513
id_3557,id_6040
id_302,id_2176
id_299,id_1977
id_432,id_6144
id_432,id_6132
id_432,id_6040
id_433,id_6619
id_428,id_6671
id_428,id_6415
id_428,id_6436
id_433,id_6513
id_435,id_6478
id_3558,id_6040
id_3559,id_6040
id_301,id_2245
id_296,id_1534
id_296,id_1719
id_435,id_6619
id_435,id_6040
id_435,id_6254
id_435,id_6396
id_435,id_6628
id_435,id_6322
id_3540,id_4849
id_3547,id_4631
id_295,id_2245
id_295,id_1612
id_296,id_2247
id_296,id_1706
id_296,id_2135
id_297,id_1977
id_114,id_1166
id_292,id_1612
id_293,id_1552
id_293,id_2245
id_3560,id_6513
id_293,id_1612
id_288,id_2247
id_288,id_2245
id_288,id_2114
id_288,id_2135
id_288,id_1552
id_287,id_2074
id_2121,id_6145
id_287,id_2160
id_287,id_1893
id_287,id_2142
id_436,id_6415
id_436,id_6040
id_3535,id_5144
id_439,id_6597
id_439,id_6040
id_287,id_1662
id_287,id_1603
id_287,id_1520
id_287,id_2147
id_287,id_1719
id_439,id_6513
id_287,id_1664
id_287,id_1612
id_287,id_2187
id_287,id_2144
id_287,id_1545
id_287,id_1823
id_287,id_1708
id_287,id_1855
id_287,id_1709
id_287,id_2228
id_287,id_1749
id_287,id_2086
id_441,id_6008
id_443,id_6513
id_443,id_6040
id_446,id_6513
id_446,id_6132
id_446,id_6040
id_447,id_6254
id_447,id_6058
id_287,id_1524
id_3561,id_6513
id_3561,id_6040
id_3561,id_6232
id_287,id_2061
id_287,id_1531
id_287,id_2133
id_287,id_1804
id_287,id_2245
id_287,id_1991
id_287,id_1601
id_287,id_1931
id_287,id_1872
id_287,id_2182
id_447,id_6142
id_286,id_2074
id_286,id_2247
id_286,id_1977
id_286,id_1936
id_286,id_1524
id_286,id_1547
id_286,id_1520
id_286,id_1951
id_286,id_1891
id_286,id_1749
id_3532,id_5155
id_286,id_1699
id_286,id_2133
id_286,id_1545
id_286,id_1720
id_286,id_2135
id_286,id_1893
id_286,id_2160
id_286,id_1931
id_286,id_2142
id_286,id_1612
id_286,id_1700
id_1674,id_6513
id_449,id_6591
id_451,id_6513
id_3564,id_6513
id_3564,id_6369
id_286,id_1991
id_6091,id_6648
id_453,id_6040
id_453,id_6063
id_3530,id_4628
id_283,id_2245
id_284,id_1538
id_286,id_1534
id_280,id_2245
id_281,id_2245
id_282,id_2245
id_453,id_6146
id_3567,id_6040
id_268,id_2245
id_269,id_2245
id_269,id_1612
id_3569,id_6008
id_266,id_2245
id_266,id_2247
id_266,id_2128
id_266,id_2135
id_267,id_2245
id_267,id_1926
id_258,id_1552
id_3530,id_5155
id_454,id_6040
id_455,id_6513
id_6277,id_6513
id_6269,id_6513
id_258,id_1545
id_461,id_6254
id_461,id_6142
id_461,id_6619
id_461,id_6058
id_463,id_6001
id_222,id_1178
id_465,id_6560
id_465,id_6093
id_254,id_2245
id_256,id_1942
id_258,id_1721
id_258,id_2247
id_252,id_2245
id_466,id_6040
id_463,id_6628
id_3524,id_5155
id_3524,id_4800
id_3524,id_5130
id_466,id_6543
id_467,id_6320
id_251,id_2245
id_251,id_1552
id_251,id_1607
id_475,id_6541
id_475,id_6222
id_473,id_6021
id_474,id_6006
id_475,id_6485
id_475,id_6176
id_475,id_6218
id_3524,id_5144
id_3524,id_4717
id_6093,id_6267
id_3571,id_6077
id_2245,id_6420
id_2245,id_6102
id_2245,id_6679
id_2245,id_6178
id_2245,id_6490
id_475,id_6284
id_475,id_6111
id_475,id_6582
id_475,id_6513
id_475,id_6443
id_475,id_6017
id_475,id_6127
id_475,id_6021
id_475,id_6618
id_475,id_6652
id_475,id_6415
id_475,id_6579
id_475,id_6054
id_475,id_6112
id_475,id_6493
id_475,id_6411
id_475,id_6383
id_475,id_6259
id_475,id_6095
id_475,id_6088
id_475,id_6302
id_475,id_6298
id_475,id_6605
id_475,id_6504
id_475,id_6350
id_475,id_6201
id_3575,id_6513
id_250,id_2245
id_250,id_1612
id_475,id_6024
id_475,id_6216
id_475,id_6228
id_475,id_6279
id_475,id_6390
id_475,id_6419
id_475,id_6322
id_475,id_6266
id_475,id_6007
id_475,id_6394
id_3579,id_6254
id_3579,id_6142
id_3579,id_6513
id_248,id_2245
id_3579,id_6058
id_3580,id_6040
id_245,id_2135
id_245,id_1612
id_3581,id_6040
id_243,id_2245
id_2245,id_6003
id_2245,id_6017
id_2245,id_6444
id_2245,id_6495
id_2245,id_6472
id_2245,id_6397
id_2245,id_6454
id_3580,id_6415
id_476,id_6262
id_3584,id_6415
id_3584,id_6254
id_3584,id_6058
id_3584,id_6142
id_3582,id_6671
id_2245,id_6685
id_2245,id_6093
id_2245,id_6579
id_2245,id_6572
id_2245,id_6251
id_2245,id_6592
id_2245,id_6135
id_2245,id_6045
id_2245,id_6534
id_1679,id_6040
id_3584,id_6040
id_6390,id_6513
id_6390,id_6619
id_3588,id_6142
id_3588,id_6058
id_2245,id_6544
id_2245,id_6320
id_2245,id_6333
id_2245,id_6410
id_6271,id_6513
id_6273,id_6394
id_230,id_1433
id_230,id_1219
id_230,id_972
id_2092,id_6023
id_2092,id_6573
id_2092,id_6040
id_2092,id_6077
id_2092,id_6621
id_480,id_6030
id_3588,id_6280
id_3588,id_6254
id_3588,id_6415
id_237,id_2135
id_236,id_2245
id_480,id_6292
id_480,id_6513
id_3590,id_6192
id_3590,id_6018
id_3590,id_6377
id_233,id_2245
id_234,id_1552
id_234,id_2135
id_3590,id_6369
id_3590,id_6208
id_3590,id_6331
id_3590,id_6072
id_484,id_6040
id_484,id_6628
id_230,id_1996
id_230,id_1939
id_230,id_1720
id_484,id_6415
id_3522,id_5155
id_230,id_2222
id_230,id_2191
id_230,id_1959
id_230,id_2029
id_230,id_1764
id_230,id_2234
id_230,id_2111
id_230,id_1957
id_230,id_2097
id_230,id_1746
id_230,id_1522
id_230,id_1611
id_230,id_2229
id_230,id_1894
id_230,id_1527
id_230,id_1840
id_230,id_1716
id_230,id_1780
id_230,id_1789
id_230,id_1590
id_230,id_1586
id_230,id_2128
id_230,id_1958
id_230,id_2021
id_230,id_1577
id_230,id_1984
id_230,id_2133
id_486,id_6216
id_486,id_6619
id_230,id_2170
id_3590,id_6520
id_3590,id_6180
id_3590,id_6176
id_3590,id_6417
id_3590,id_6411
id_3590,id_6454
id_3590,id_6112
id_3590,id_6258
id_3590,id_6436
id_3590,id_6319
id_230,id_2053
id_3590,id_6124
id_3590,id_6234
id_3590,id_6142
id_3590,id_6095
id_3590,id_6063
id_222,id_2056
id_230,id_1741
id_230,id_2228
id_222,id_2245
id_223,id_2245
id_223,id_1612
id_3590,id_6252
id_3590,id_6582
id_3590,id_6455
id_3590,id_6573
id_3590,id_6430
id_3590,id_6077
id_3590,id_6184
id_3590,id_6348
id_3590,id_6306
id_3590,id_6102
id_490,id_6562
id_490,id_6088
id_490,id_6176
id_490,id_6417
id_490,id_6494
id_490,id_6258
id_490,id_6243
id_490,id_6415
id_490,id_6040
id_490,id_6572
id_488,id_6040
id_495,id_6132
id_490,id_6134
id_490,id_6327
id_490,id_6392
id_490,id_6077
id_490,id_6306
id_114,id_1479
id_3590,id_6566
id_3590,id_6210
id_3590,id_6447
id_3590,id_6657
id_221,id_2245
id_222,id_1538
id_114,id_958
id_6389,id_6513
id_490,id_6204
id_218,id_2135
id_219,id_2242
id_219,id_2245
id_213,id_2245
id_214,id_1612
id_3590,id_6079
id_3590,id_6297
id_3590,id_6390
id_3590,id_6279
id_3590,id_6594
id_492,id_6040
id_492,id_6415
id_210,id_2245
id_212,id_2245
id_496,id_6142
id_496,id_6543
id_496,id_6058
id_496,id_6255
id_496,id_6636
id_3516,id_4891
id_3516,id_4740
id_208,id_1607
id_210,id_2056
id_210,id_1977
id_2245,id_6143
id_2245,id_6191
id_206,id_2245
id_204,id_2245
id_498,id_6412
id_498,id_6096
id_498,id_6513
id_498,id_6142
id_3591,id_6040
id_2245,id_6581
id_2245,id_6571
id_2245,id_6177
id_2245,id_6389
id_2245,id_6518
id_2245,id_6200
id_2245,id_6616
id_2245,id_6383
